date,holiday,country,iso
2020-04-13,Easter Monday,Saint Barthélemy,BLM
2020-05-01,Labour Day,Saint Barthélemy,BLM
2020-05-08,V-E Day,Saint Barthélemy,BLM
2020-05-21,Ascension Day,Saint Barthélemy,BLM
2020-06-01,Whit Monday,Saint Barthélemy,BLM
2020-07-14,Bastille Day,Saint Barthélemy,BLM
2020-08-15,Assumption Day,Saint Barthélemy,BLM
2020-10-09,Abolition Day,Saint Barthélemy,BLM
2020-11-01,All Saints' Day,Saint Barthélemy,BLM
2020-11-11,Armistice Day,Saint Barthélemy,BLM
2020-12-25,Christmas Day,Saint Barthélemy,BLM
2021-01-01,New Year's Day,Saint Barthélemy,BLM
2021-04-05,Easter Monday,Saint Barthélemy,BLM
2021-05-01,Labour Day,Saint Barthélemy,BLM
2021-05-08,V-E Day,Saint Barthélemy,BLM
2021-05-13,Ascension Day,Saint Barthélemy,BLM
2021-05-24,Whit Monday,Saint Barthélemy,BLM
2021-07-14,Bastille Day,Saint Barthélemy,BLM
2021-08-15,Assumption Day,Saint Barthélemy,BLM
2021-10-09,Abolition Day,Saint Barthélemy,BLM
2021-11-01,All Saints' Day,Saint Barthélemy,BLM
2021-11-11,Armistice Day,Saint Barthélemy,BLM
2021-12-25,Christmas Day,Saint Barthélemy,BLM
2022-01-01,New Year's Day,Saint Barthélemy,BLM
2022-04-18,Easter Monday,Saint Barthélemy,BLM
2022-05-01,Labour Day,Saint Barthélemy,BLM
2022-05-08,V-E Day,Saint Barthélemy,BLM
2022-05-26,Ascension Day,Saint Barthélemy,BLM
2022-06-06,Whit Monday,Saint Barthélemy,BLM
2022-07-14,Bastille Day,Saint Barthélemy,BLM
2022-08-15,Assumption Day,Saint Barthélemy,BLM
2022-10-09,Abolition Day,Saint Barthélemy,BLM
2022-11-01,All Saints' Day,Saint Barthélemy,BLM
2022-11-11,Armistice Day,Saint Barthélemy,BLM
2022-12-25,Christmas Day,Saint Barthélemy,BLM
2018-01-01,New Year's Day,Saint Kitts and Nevis,KNA
2018-01-02,Carnival Day,Saint Kitts and Nevis,KNA
2018-03-30,Good Friday,Saint Kitts and Nevis,KNA
2018-04-02,Easter Monday,Saint Kitts and Nevis,KNA
2018-05-07,Labour Day,Saint Kitts and Nevis,KNA
2018-05-21,Whit Monday,Saint Kitts and Nevis,KNA
2018-08-06,Emancipation Day,Saint Kitts and Nevis,KNA
2018-08-07,Culturama Day,Saint Kitts and Nevis,KNA
2018-09-16,National Heroes Day,Saint Kitts and Nevis,KNA
2018-09-17,National Heroes Day Holiday,Saint Kitts and Nevis,KNA
2018-09-19,Independence Day,Saint Kitts and Nevis,KNA
2018-12-25,Christmas Day,Saint Kitts and Nevis,KNA
2018-12-26,Boxing Day,Saint Kitts and Nevis,KNA
2019-01-01,New Year's Day,Saint Kitts and Nevis,KNA
2019-01-02,Carnival Day,Saint Kitts and Nevis,KNA
2019-04-19,Good Friday,Saint Kitts and Nevis,KNA
2019-04-22,Easter Monday,Saint Kitts and Nevis,KNA
2019-05-06,Labour Day,Saint Kitts and Nevis,KNA
2019-06-10,Whit Monday,Saint Kitts and Nevis,KNA
2019-08-05,Emancipation Day,Saint Kitts and Nevis,KNA
2019-08-06,Culturama Day,Saint Kitts and Nevis,KNA
2019-09-16,National Heroes Day,Saint Kitts and Nevis,KNA
2019-09-19,Independence Day,Saint Kitts and Nevis,KNA
2019-12-25,Christmas Day,Saint Kitts and Nevis,KNA
2019-12-26,Boxing Day,Saint Kitts and Nevis,KNA
2019-12-31,New Year's Eve,Saint Kitts and Nevis,KNA
2020-01-01,New Year's Day,Saint Kitts and Nevis,KNA
2020-01-02,Carnival Day,Saint Kitts and Nevis,KNA
2020-04-10,Good Friday,Saint Kitts and Nevis,KNA
2020-04-13,Easter Monday,Saint Kitts and Nevis,KNA
2020-05-04,Labour Day,Saint Kitts and Nevis,KNA
2020-06-01,Whit Monday,Saint Kitts and Nevis,KNA
2020-08-03,Emancipation Day,Saint Kitts and Nevis,KNA
2020-08-04,Culturama Day,Saint Kitts and Nevis,KNA
2020-09-16,National Heroes Day,Saint Kitts and Nevis,KNA
2020-09-19,Independence Day,Saint Kitts and Nevis,KNA
2020-12-25,Christmas Day,Saint Kitts and Nevis,KNA
2020-12-28,Boxing Day (in lieu),Saint Kitts and Nevis,KNA
2021-01-01,New Year's Day,Saint Kitts and Nevis,KNA
2021-01-02,Carnival Day,Saint Kitts and Nevis,KNA
2021-04-02,Good Friday,Saint Kitts and Nevis,KNA
2021-04-05,Easter Monday,Saint Kitts and Nevis,KNA
2021-05-03,Labour Day,Saint Kitts and Nevis,KNA
2021-05-24,Whit Monday,Saint Kitts and Nevis,KNA
2021-08-02,Emancipation Day,Saint Kitts and Nevis,KNA
2021-08-03,Culturama Day,Saint Kitts and Nevis,KNA
2021-09-16,National Heroes Day,Saint Kitts and Nevis,KNA
2021-09-19,Independence Day,Saint Kitts and Nevis,KNA
2021-09-20,Independence Day (in lieu),Saint Kitts and Nevis,KNA
2021-12-25,Christmas Day,Saint Kitts and Nevis,KNA
2021-12-26,Boxing Day,Saint Kitts and Nevis,KNA
2021-12-27,Christmas Day (in lieu),Saint Kitts and Nevis,KNA
2021-12-28,Boxing Day (in lieu),Saint Kitts and Nevis,KNA
2022-01-01,New Year's Day,Saint Kitts and Nevis,KNA
2022-01-02,Carnival Day,Saint Kitts and Nevis,KNA
2022-04-15,Good Friday,Saint Kitts and Nevis,KNA
2022-04-18,Easter Monday,Saint Kitts and Nevis,KNA
2022-05-02,Labour Day,Saint Kitts and Nevis,KNA
2022-06-06,Whit Monday,Saint Kitts and Nevis,KNA
2022-08-01,Emancipation Day,Saint Kitts and Nevis,KNA
2022-08-02,Culturama Day,Saint Kitts and Nevis,KNA
2022-09-16,National Heroes Day,Saint Kitts and Nevis,KNA
2022-09-19,Independence Day,Saint Kitts and Nevis,KNA
2022-12-25,Christmas Day,Saint Kitts and Nevis,KNA
2022-12-27,Public Holiday (in lieu),Saint Kitts and Nevis,KNA
2016-01-01,New Year's Day,Saint Lucia,LCA
2016-01-02,New Year's Holiday,Saint Lucia,LCA
2016-02-22,Independence Day,Saint Lucia,LCA
2016-03-25,Good Friday,Saint Lucia,LCA
2016-03-28,Easter Monday,Saint Lucia,LCA
2016-05-01,Labour Day,Saint Lucia,LCA
2016-05-16,Whit Monday,Saint Lucia,LCA
2016-05-26,Corpus Christi,Saint Lucia,LCA
2016-08-01,Emancipation Day,Saint Lucia,LCA
2016-10-03,Thanksgiving Day,Saint Lucia,LCA
2016-12-13,National Day,Saint Lucia,LCA
2016-12-25,Christmas Day,Saint Lucia,LCA
2016-12-26,Christmas Day (in lieu),Saint Lucia,LCA
2016-12-27,Boxing Day,Saint Lucia,LCA
2017-01-01,New Year's Day,Saint Lucia,LCA
2017-01-02,New Year's Holiday (in lieu),Saint Lucia,LCA
2017-02-22,Independence Day,Saint Lucia,LCA
2017-04-14,Good Friday,Saint Lucia,LCA
2017-04-17,Easter Monday,Saint Lucia,LCA
2017-05-01,Labour Day,Saint Lucia,LCA
2017-06-05,Whit Monday,Saint Lucia,LCA
2017-06-15,Corpus Christi,Saint Lucia,LCA
2017-08-01,Emancipation Day,Saint Lucia,LCA
2017-10-02,Thanksgiving Day,Saint Lucia,LCA
2017-12-13,National Day,Saint Lucia,LCA
2017-12-25,Christmas Day,Saint Lucia,LCA
2017-12-26,Boxing Day,Saint Lucia,LCA
2018-01-01,New Year's Day,Saint Lucia,LCA
2018-01-02,New Year's Holiday,Saint Lucia,LCA
2018-02-22,Independence Day,Saint Lucia,LCA
2018-03-30,Good Friday,Saint Lucia,LCA
2018-04-02,Easter Monday,Saint Lucia,LCA
2018-05-01,Labour Day,Saint Lucia,LCA
2018-05-21,Whit Monday,Saint Lucia,LCA
2018-05-31,Corpus Christi,Saint Lucia,LCA
2018-08-01,Emancipation Day,Saint Lucia,LCA
2018-10-01,Thanksgiving Day,Saint Lucia,LCA
2018-12-13,National Day,Saint Lucia,LCA
2018-12-25,Christmas Day,Saint Lucia,LCA
2018-12-26,Boxing Day,Saint Lucia,LCA
2019-01-01,New Year's Day,Saint Lucia,LCA
2019-01-02,Day after New Year's Day,Saint Lucia,LCA
2019-02-22,Independence Day,Saint Lucia,LCA
2019-04-19,Good Friday,Saint Lucia,LCA
2019-04-22,Easter Monday,Saint Lucia,LCA
2019-05-01,Labour Day,Saint Lucia,LCA
2019-06-10,Whit Monday,Saint Lucia,LCA
2019-06-20,Corpus Christi,Saint Lucia,LCA
2019-08-01,Emancipation Day,Saint Lucia,LCA
2019-10-07,Thanksgiving Day,Saint Lucia,LCA
2019-12-13,National Day,Saint Lucia,LCA
2019-12-25,Christmas Day,Saint Lucia,LCA
2019-12-26,Boxing Day,Saint Lucia,LCA
2020-01-01,New Year's Day,Saint Lucia,LCA
2020-01-02,Day after New Year's Day,Saint Lucia,LCA
2020-02-22,Independence Day,Saint Lucia,LCA
2020-04-10,Good Friday,Saint Lucia,LCA
2020-04-13,Easter Monday,Saint Lucia,LCA
2020-05-01,Labour Day,Saint Lucia,LCA
2020-06-01,Whit Monday,Saint Lucia,LCA
2020-06-11,Corpus Christi,Saint Lucia,LCA
2020-08-01,Emancipation Day,Saint Lucia,LCA
2020-10-05,Thanksgiving Day,Saint Lucia,LCA
2020-12-13,National Day,Saint Lucia,LCA
2020-12-14,National Day (in lieu),Saint Lucia,LCA
2020-12-25,Christmas Day,Saint Lucia,LCA
2020-12-26,Boxing Day,Saint Lucia,LCA
2021-01-01,New Year's Day,Saint Lucia,LCA
2021-01-02,Day after New Year's Day,Saint Lucia,LCA
2021-02-22,Independence Day,Saint Lucia,LCA
2021-04-02,Good Friday,Saint Lucia,LCA
2021-04-05,Easter Monday,Saint Lucia,LCA
2021-05-01,Labour Day,Saint Lucia,LCA
2021-05-24,Whit Monday,Saint Lucia,LCA
2021-06-03,Corpus Christi,Saint Lucia,LCA
2021-08-01,Emancipation Day,Saint Lucia,LCA
2021-10-04,Thanksgiving Day,Saint Lucia,LCA
2021-12-13,National Day,Saint Lucia,LCA
2021-12-25,Christmas Day,Saint Lucia,LCA
2021-12-27,Christmas Day (in lieu),Saint Lucia,LCA
2021-12-28,Boxing Day,Saint Lucia,LCA
2022-01-01,New Year's Day,Saint Lucia,LCA
2022-01-02,Day after New Year's Day,Saint Lucia,LCA
2022-02-22,Independence Day,Saint Lucia,LCA
2022-04-15,Good Friday,Saint Lucia,LCA
2022-04-18,Easter Monday,Saint Lucia,LCA
2022-05-01,Labour Day,Saint Lucia,LCA
2022-06-06,Whit Monday,Saint Lucia,LCA
2022-06-16,Corpus Christi,Saint Lucia,LCA
2022-08-01,Emancipation Day,Saint Lucia,LCA
2022-10-03,Thanksgiving Day,Saint Lucia,LCA
2022-12-13,National Day,Saint Lucia,LCA
2022-12-25,Christmas Day,Saint Lucia,LCA
2022-12-26,Christmas Day (in lieu),Saint Lucia,LCA
2022-12-27,Boxing Day (in lieu),Saint Lucia,LCA
2018-01-01,New Year's Day,Saint Vincent and the Grenadines,VCT
2018-03-14,National Heroes' Day,Saint Vincent and the Grenadines,VCT
2018-03-30,Good Friday,Saint Vincent and the Grenadines,VCT
2018-04-02,Easter Monday,Saint Vincent and the Grenadines,VCT
2018-05-01,National Worker's Day,Saint Vincent and the Grenadines,VCT
2018-05-21,Whit Monday,Saint Vincent and the Grenadines,VCT
2018-07-09,Vincy Mas,Saint Vincent and the Grenadines,VCT
2018-07-10,Vincy Mas,Saint Vincent and the Grenadines,VCT
2018-08-01,Emancipation Day,Saint Vincent and the Grenadines,VCT
2018-10-27,Independence Day,Saint Vincent and the Grenadines,VCT
2018-12-25,Christmas Day,Saint Vincent and the Grenadines,VCT
2018-12-26,Boxing Day,Saint Vincent and the Grenadines,VCT
2019-01-01,New Year's Day,Saint Vincent and the Grenadines,VCT
2019-03-14,National Heroes' Day,Saint Vincent and the Grenadines,VCT
2019-04-19,Good Friday,Saint Vincent and the Grenadines,VCT
2019-04-22,Easter Monday,Saint Vincent and the Grenadines,VCT
2019-05-01,National Worker's Day,Saint Vincent and the Grenadines,VCT
2019-06-10,Whit Monday,Saint Vincent and the Grenadines,VCT
2019-06-11,Security Council Day,Saint Vincent and the Grenadines,VCT
2019-07-08,Vincy Mas,Saint Vincent and the Grenadines,VCT
2019-07-09,Vincy Mas,Saint Vincent and the Grenadines,VCT
2019-08-01,Emancipation Day,Saint Vincent and the Grenadines,VCT
2019-10-27,Independence Day,Saint Vincent and the Grenadines,VCT
2019-10-28,Independence Day Holiday (in lieu),Saint Vincent and the Grenadines,VCT
2019-12-25,Christmas Day,Saint Vincent and the Grenadines,VCT
2019-12-26,Boxing Day,Saint Vincent and the Grenadines,VCT
2020-01-01,New Year's Day,Saint Vincent and the Grenadines,VCT
2020-03-14,National Heroes' Day,Saint Vincent and the Grenadines,VCT
2020-04-10,Good Friday,Saint Vincent and the Grenadines,VCT
2020-04-13,Easter Monday,Saint Vincent and the Grenadines,VCT
2020-05-01,National Worker's Day,Saint Vincent and the Grenadines,VCT
2020-06-01,Whit Monday,Saint Vincent and the Grenadines,VCT
2020-08-01,Emancipation Day,Saint Vincent and the Grenadines,VCT
2020-08-03,Vincy Mas,Saint Vincent and the Grenadines,VCT
2020-08-04,Vincy Mas,Saint Vincent and the Grenadines,VCT
2020-10-27,Independence Day,Saint Vincent and the Grenadines,VCT
2020-12-25,Christmas Day,Saint Vincent and the Grenadines,VCT
2020-12-28,Boxing Day (in lieu),Saint Vincent and the Grenadines,VCT
2021-01-01,New Year's Day,Saint Vincent and the Grenadines,VCT
2021-03-14,National Heroes' Day,Saint Vincent and the Grenadines,VCT
2021-03-15,National Heroes' Day (in lieu),Saint Vincent and the Grenadines,VCT
2021-04-02,Good Friday,Saint Vincent and the Grenadines,VCT
2021-04-05,Easter Monday,Saint Vincent and the Grenadines,VCT
2021-05-01,National Worker's Day,Saint Vincent and the Grenadines,VCT
2021-05-24,Whit Monday,Saint Vincent and the Grenadines,VCT
